BioSample,Assembly ,variants,Assembly Level,Host Source,Country,Continent,Year,MLST
SAMEA115918365,GCA_043514025.1,blaOXA-181,Contig,Human,India,Asia,2015,410
SAMEA115918428,GCA_043571385.1,blaOXA-181,Contig,Human,India,Asia,2016,410
SAMN44321526,GCA_044069125.1,blaOXA-181,Contig,Human,India,Asia,2024,410
SAMN46065674,GCA_048157365.1,blaOXA-181,Contig,Environment,India,Asia,2024,410
SAMN39402020,GCA_036440975.1,blaOXA-181,Contig,Human,India,Asia,2022,448
SAMN32745684,GCA_036529715.1,blaOXA-181,Contig,Human,India,Asia,2020,Unknown
SAMN32745649,GCA_036530415.1,blaOXA-181,Contig,Human,India,Asia,2020,Unknown
SAMEA115918400,GCA_043513335.1,blaOXA-181,Contig,Human,India,Asia,2015,410
SAMEA115918398,GCA_043513355.1,blaOXA-181,Contig,Human,India,Asia,2015,617
SAMEA115918392,GCA_043513455.1,blaOXA-181,Contig,Human,India,Asia,2016,617
SAMEA115918390,GCA_043513475.1,blaOXA-181,Contig,Human,India,Asia,2016,205
SAMEA115918386,GCA_043513515.1,blaOXA-181,Contig,Human,India,Asia,2015,410
SAMEA115918377,GCA_043513615.1,blaOXA-181,Contig,Human,India,Asia,2015,410
SAMEA115918391,GCA_043574885.1,blaOXA-181,Contig,Human,India,Asia,2016,617
SAMEA115918373,GCA_043574905.1,blaOXA-181,Contig,Human,India,Asia,2015,4450
SAMN33771132,GCA_045028175.1,blaOXA-181,Contig,Human,India,Asia,2017,448
SAMN46065685,GCA_048156985.1,blaOXA-181,Contig,Environment,India,Asia,2024,361
SAMN30170575,GCA_025657835.1,blaOXA-484,Scaffold,Environment,India,Asia,2021,410
SAMN30170569,GCA_025657895.1,blaOXA-484,Scaffold,Environment,India,Asia,2021,410
SAMN41797463,GCA_041679565.1,blaOXA-484,Contig,Food,India,Asia,2023,8346
SAMEA117590635,GCA_047997135.1,blaOXA-484,Contig,Human,India,Asia,2022,167
SAMN43041518,GCA_041227585.1,blaOXA-181,Contig,Human,Israel,Asia,2022,648
SAMN43041547,GCA_041224655.1,blaOXA-181,Contig,Human,Israel,Asia,2022,940
SAMN43041522,GCA_041227345.1,blaOXA-181,Contig,Human,Israel,Asia,2022,372
SAMN43041528,GCA_041227425.1,blaOXA-181,Contig,Human,Israel,Asia,2022,40
SAMN43041519,GCA_041227445.1,blaOXA-181,Contig,Human,Israel,Asia,2022,12637
SAMN43041511,GCA_041227605.1,blaOXA-181,Contig,Human,Israel,Asia,2022,205
SAMN43041506,GCA_041227775.1,blaOXA-181,Contig,Human,Israel,Asia,2022,205
SAMN43041542,GCA_041227895.1,blaOXA-181,Contig,Human,Israel,Asia,2022,940
SAMN43041531,GCA_041227915.1,blaOXA-181,Contig,Human,Israel,Asia,2022,940
SAMN39060740,GCA_035011105.1,blaOXA-244,Contig,Human,Israel,Asia,2022,361
SAMN39060738,GCA_035011185.1,blaOXA-244,Scaffold,Human,Israel,Asia,2021,361
SAMN43041548,GCA_041224875.1,blaOXA-244,Contig,Human,Israel,Asia,2022,744
SAMN43041552,GCA_041224905.1,blaOXA-244,Contig,Human,Israel,Asia,2022,69
SAMN43041526,GCA_041227245.1,blaOXA-244,Contig,Human,Israel,Asia,2022,10
SAMN43041546,GCA_041227305.1,blaOXA-244,Contig,Human,Israel,Asia,2022,38
SAMN43041529,GCA_041227325.1,blaOXA-244,Contig,Human,Israel,Asia,2022,10
SAMN43041520,GCA_041227405.1,blaOXA-244,Contig,Human,Israel,Asia,2022,38
SAMN43041516,GCA_041227465.1,blaOXA-244,Contig,Human,Israel,Asia,2022,38
SAMN43041523,GCA_041227505.1,blaOXA-244,Contig,Human,Israel,Asia,2022,Unknown
SAMN43041524,GCA_041227525.1,blaOXA-244,Contig,Human,Israel,Asia,2022,4981
SAMN43041549,GCA_041227545.1,blaOXA-244,Contig,Human,Israel,Asia,2022,131
SAMN43041543,GCA_041227625.1,blaOXA-244,Contig,Human,Israel,Asia,2022,38
SAMN43041536,GCA_041227645.1,blaOXA-244,Contig,Human,Israel,Asia,2022,744
SAMN43041507,GCA_041227665.1,blaOXA-244,Contig,Human,Israel,Asia,2022,69
SAMN43041514,GCA_041227725.1,blaOXA-244,Contig,Human,Israel,Asia,2022,540
SAMN43041505,GCA_041227795.1,blaOXA-244,Contig,Human,Israel,Asia,2022,38
SAMN43041534,GCA_041227845.1,blaOXA-244,Contig,Human,Israel,Asia,2022,744
SAMN43041530,GCA_041227925.1,blaOXA-244,Contig,Human,Israel,Asia,2022,38
SAMN43041538,GCA_041227955.1,blaOXA-244,Contig,Human,Israel,Asia,2022,10
SAMN43041537,GCA_041227975.1,blaOXA-244,Contig,Human,Israel,Asia,2022,38
SAMN43041550,GCA_041228135.1,blaOXA-244,Contig,Human,Israel,Asia,2022,38
SAMN43041512,GCA_041228295.1,blaOXA-244,Contig,Human,Israel,Asia,2022,58
SAMN43041544,GCA_041224675.1,blaOXA-48,Contig,Human,Israel,Asia,2022,Unknown
SAMN43041525,GCA_041227365.1,blaOXA-48,Contig,Human,Israel,Asia,2022,38
SAMN43041517,GCA_041227385.1,blaOXA-48,Contig,Human,Israel,Asia,2022,694
SAMN43041513,GCA_041227485.1,blaOXA-48,Contig,Human,Israel,Asia,2022,Unknown
SAMN43041509,GCA_041227745.1,blaOXA-48,Contig,Human,Israel,Asia,2022,167
SAMN43041540,GCA_041227835.1,blaOXA-48,Contig,Human,Israel,Asia,2022,38
SAMN43041541,GCA_041227875.1,blaOXA-48,Contig,Human,Israel,Asia,2022,38
SAMN43041532,GCA_041227995.1,blaOXA-48,Contig,Human,Israel,Asia,2022,38
SAMN43041535,GCA_041228015.1,blaOXA-48,Contig,Human,Israel,Asia,2022,648
SAMN43041533,GCA_041228035.1,blaOXA-48,Contig,Human,Israel,Asia,2022,1598
SAMD00502403,GCA_036511735.1,blaOXA-181,Complete Genome,Human,Japan,Asia,2020,648
SAMN35126028,GCA_036314815.1,blaOXA-181,Contig,Human,Lebanon,Asia,2019,940
SAMN35126059,GCA_036314185.1,blaOXA-244,Contig,Human,Lebanon,Asia,2020,69
SAMN35126053,GCA_036314265.1,blaOXA-244,Contig,Human,Lebanon,Asia,2020,10
SAMN35126047,GCA_036314365.1,blaOXA-244,Contig,Human,Lebanon,Asia,2020,69
SAMN35126045,GCA_036314425.1,blaOXA-244,Contig,Human,Lebanon,Asia,2020,69
SAMN35126046,GCA_036314435.1,blaOXA-244,Contig,Human,Lebanon,Asia,2020,Unknown
SAMN35126040,GCA_036314525.1,blaOXA-244,Contig,Human,Lebanon,Asia,2020,69
SAMN35126038,GCA_036314605.1,blaOXA-244,Contig,Human,Lebanon,Asia,2020,69
SAMN35126036,GCA_036314645.1,blaOXA-244,Contig,Human,Lebanon,Asia,2020,69
SAMN35126033,GCA_036314685.1,blaOXA-244,Contig,Human,Lebanon,Asia,2019,10
SAMN35126031,GCA_036314705.1,blaOXA-48,Contig,Human,Lebanon,Asia,2019,69
SAMN37310551,GCA_031628835.1,blaOXA-484,Contig,Human,Lebanon,Asia,2023,410
SAMN37043289,GCA_047911865.1,blaOXA-181,Contig,Human,Qatar,Asia,2019,410
SAMN37043309,GCA_047911165.1,blaOXA-181,Contig,Human,Qatar,Asia,2019,131
SAMN37043288,GCA_047911765.1,blaOXA-244,Contig,Human,Qatar,Asia,2019,361
SAMN17320761,GCA_016810115.1,blaOXA-484,Scaffold,Human,Qatar,Asia,2019,410
SAMN44130557,GCA_045573445.1,blaOXA-181,Contig,Human,Singapore,Asia,Unknown,Unknown
SAMN44235126,GCA_045610365.1,blaOXA-181,Contig,Human,Singapore,Asia,Unknown,Unknown
SAMN44235122,GCA_045610445.1,blaOXA-181,Contig,Human,Singapore,Asia,Unknown,Unknown
SAMN44247377,GCA_045618425.1,blaOXA-181,Contig,Human,Singapore,Asia,Unknown,Unknown
SAMN44247376,GCA_045618445.1,blaOXA-181,Contig,Human,Singapore,Asia,Unknown,Unknown
SAMN44247346,GCA_045619045.1,blaOXA-181,Contig,Human,Singapore,Asia,Unknown,Unknown
SAMN44247345,GCA_045619125.1,blaOXA-181,Contig,Human,Singapore,Asia,Unknown,131
SAMN44581321,GCA_047770795.1,blaOXA-181,Contig,Human,Singapore,Asia,2024,1771
SAMN44130466,GCA_045574705.1,blaOXA-181,Contig,Human,Singapore,Asia,Unknown,Unknown
SAMN44235405,GCA_045585115.1,blaOXA-181,Contig,Human,Singapore,Asia,Unknown,Unknown
SAMN44235209,GCA_045609125.1,blaOXA-181,Contig,Human,Singapore,Asia,Unknown,Unknown
SAMN44247348,GCA_045618985.1,blaOXA-181,Contig,Human,Singapore,Asia,Unknown,38
SAMN44247343,GCA_045619065.1,blaOXA-181,Contig,Human,Singapore,Asia,Unknown,Unknown
SAMN44247344,GCA_045619085.1,blaOXA-181,Contig,Human,Singapore,Asia,Unknown,38
SAMN44247322,GCA_045619485.1,blaOXA-181,Contig,Human,Singapore,Asia,Unknown,224
SAMN44581300,GCA_047764795.1,blaOXA-181,Contig,Human,Singapore,Asia,2024,410
SAMN44581322,GCA_047770815.1,blaOXA-181,Contig,Human,Singapore,Asia,2024,58
SAMN44581326,GCA_047770875.1,blaOXA-181,Contig,Human,Singapore,Asia,2024,1193
SAMN44581319,GCA_047770995.1,blaOXA-181,Contig,Human,Singapore,Asia,2024,216
SAMN44581331,GCA_047771155.1,blaOXA-181,Contig,Human,Singapore,Asia,2024,Unknown
SAMN44581333,GCA_047771235.1,blaOXA-181,Contig,Human,Singapore,Asia,2024,405
SAMN44581336,GCA_047771275.1,blaOXA-181,Contig,Human,Singapore,Asia,2024,Unknown
SAMN44581342,GCA_047771395.1,blaOXA-181,Contig,Human,Singapore,Asia,2024,405
SAMN44581344,GCA_047771415.1,blaOXA-181,Contig,Human,Singapore,Asia,2024,69
SAMN44581343,GCA_047771435.1,blaOXA-181,Contig,Human,Singapore,Asia,2024,155
SAMN44581347,GCA_047771495.1,blaOXA-181,Contig,Human,Singapore,Asia,2024,354
SAMN44130420,GCA_045575375.1,blaOXA-232,Contig,Human,Singapore,Asia,Unknown,167
SAMN44581311,GCA_047770775.1,blaOXA-244,Contig,Human,Singapore,Asia,2024,442
SAMN44130628,GCA_045572415.1,blaOXA-48,Contig,Human,Singapore,Asia,Unknown,Unknown
SAMN44130532,GCA_045573745.1,blaOXA-48,Contig,Human,Singapore,Asia,Unknown,Unknown
SAMN44130438,GCA_045575085.1,blaOXA-48,Contig,Human,Singapore,Asia,Unknown,Unknown
SAMN44235402,GCA_045585135.1,blaOXA-48,Contig,Human,Singapore,Asia,Unknown,2003
SAMN44247218,GCA_045621565.1,blaOXA-48,Contig,Human,Singapore,Asia,Unknown,3268
SAMN44581314,GCA_047770695.1,blaOXA-48,Contig,Human,Singapore,Asia,2024,10
SAMN44581320,GCA_047764875.1,blaOXA-484,Contig,Human,Singapore,Asia,2024,410
SAMN44581338,GCA_047771315.1,blaOXA-484,Contig,Human,Singapore,Asia,2023,410
SAMN34565759,GCA_033407555.1,blaOXA-484,Contig,Human,Singapore,Asia,2020,410
SAMN46086729,GCA_046601415.1,blaOXA-484,Contig,Human,Singapore,Asia,2021,410
SAMN44581315,GCA_047764775.1,blaOXA-484,Contig,Human,Singapore,Asia,2024,410
SAMN44581313,GCA_047764835.1,blaOXA-484,Contig,Human,Singapore,Asia,2024,410
SAMN44581352,GCA_047764955.1,blaOXA-484,Contig,Human,Singapore,Asia,2024,410
SAMN44581325,GCA_047770855.1,blaOXA-484,Contig,Human,Singapore,Asia,2024,167
SAMN44581329,GCA_047770935.1,blaOXA-484,Contig,Human,Singapore,Asia,2024,410
SAMN44581351,GCA_047771695.1,blaOXA-484,Contig,Human,Singapore,Asia,2024,410
SAMN42378325,GCA_041899885.1,blaOXA-181,Chromosome,Human,South Korea,Asia,2019,410
SAMN42378326,GCA_041899895.1,blaOXA-181,Chromosome,Human,South Korea,Asia,2019,410
SAMN42378336,GCA_041899945.1,blaOXA-181,Chromosome,Human,South Korea,Asia,2020,410
SAMN42378426,GCA_041900425.1,blaOXA-181,Chromosome,Human,South Korea,Asia,2020,410
SAMN36766252,GCA_038430275.1,blaOXA-48,Complete Genome,Human,China,Asia,2016,131
SAMD00137804,GCA_017902335.1,blaOXA-484,Contig,Human,Thailand,Asia,2016,410
SAMN46423121,GCA_047894515.1,blaOXA-181,Contig,Human,Viet Nam,Asia,2023,8346
SAMN46423125,GCA_047894575.1,blaOXA-181,Contig,Human,Viet Nam,Asia,2023,410
SAMN46423104,GCA_047896115.1,blaOXA-181,Contig,Human,Viet Nam,Asia,2023,410
SAMN46423094,GCA_047896255.1,blaOXA-181,Contig,Human,Viet Nam,Asia,2023,410
SAMN46423106,GCA_047897025.1,blaOXA-181,Contig,Human,Viet Nam,Asia,2023,131
SAMN46423114,GCA_047897215.1,blaOXA-181,Contig,Human,Viet Nam,Asia,2023,410
SAMN46423097,GCA_048020435.1,blaOXA-181,Contig,Human,Viet Nam,Asia,2023,405
SAMN46423100,GCA_047894355.1,blaOXA-181,Contig,Human,Viet Nam,Asia,2023,361
SAMN46423126,GCA_047894595.1,blaOXA-181,Contig,Human,Viet Nam,Asia,2023,405
SAMN46423127,GCA_047894615.1,blaOXA-181,Contig,Human,Viet Nam,Asia,2023,405
SAMN46423095,GCA_047896415.1,blaOXA-181,Contig,Human,Viet Nam,Asia,2023,410
SAMN46423113,GCA_047897185.1,blaOXA-181,Contig,Human,Viet Nam,Asia,2023,457
SAMN46423116,GCA_047897255.1,blaOXA-181,Contig,Human,Viet Nam,Asia,2023,405
SAMN46423108,GCA_047897015.1,blaOXA-48,Contig,Human,Viet Nam,Asia,2023,11672
SAMN46423096,GCA_047893715.1,blaOXA-48,Contig,Human,Viet Nam,Asia,2023,131
SAMN46423098,GCA_047893975.1,blaOXA-48,Contig,Human,Viet Nam,Asia,2023,405
SAMN46423099,GCA_047894215.1,blaOXA-48,Contig,Human,Viet Nam,Asia,2023,38
SAMN46423120,GCA_047894465.1,blaOXA-48,Contig,Human,Viet Nam,Asia,2023,354
SAMN46423101,GCA_047895035.1,blaOXA-48,Contig,Human,Viet Nam,Asia,2023,457
SAMD00330197,GCA_032832735.1,blaOXA-484,Contig,Human,Viet Nam,Asia,2018,8346
SAMN46423103,GCA_047895815.1,blaOXA-484,Contig,Human,Viet Nam,Asia,2023,410
SAMN46423111,GCA_047897155.1,blaOXA-484,Contig,Human,Viet Nam,Asia,2023,410
SAMN46240923,GCA_047780545.1,blaOXA-48,Contig,Human,Czech Republic,Europe,2021,12
SAMN43296688,GCA_041520595.1,blaOXA-244,Contig,Environment,Czech Republic,Europe,2020,69
SAMN43296586,GCA_041522115.1,blaOXA-244,Contig,Animal,Czech Republic,Europe,2019,349
SAMN43296585,GCA_041522145.1,blaOXA-244,Contig,Animal,Czech Republic,Europe,2019,349
SAMN45903233,GCA_047312065.1,blaOXA-244,Contig,Clinical environment,Czech Republic,Europe,2019,349
SAMEA115626733,GCA_043389165.1,blaOXA-181,Contig,Unknown,Denmark,Europe,Unknown,648
SAMEA115500893,GCA_047686595.1,blaOXA-181,Contig,Human,Denmark,Europe,2016,131
SAMEA115500923,GCA_043383925.1,blaOXA-181,Contig,Human,Denmark,Europe,2023,131
SAMEA115626624,GCA_043397885.1,blaOXA-181,Contig,Unknown,Denmark,Europe,Unknown,410
SAMEA115457983,GCA_043649485.1,blaOXA-181,Contig,Unknown,Denmark,Europe,2023,410
SAMEA115500932,GCA_043722945.1,blaOXA-181,Contig,Human,Denmark,Europe,2024,131
SAMEA115500921,GCA_043383905.1,blaOXA-244,Contig,Human,Denmark,Europe,2023,13730
SAMEA115500920,GCA_043383945.1,blaOXA-244,Contig,Human,Denmark,Europe,2023,13730
SAMEA115500918,GCA_043384105.1,blaOXA-244,Contig,Human,Denmark,Europe,2023,131
SAMEA115500901,GCA_043384165.1,blaOXA-244,Contig,Human,Denmark,Europe,2021,131
SAMEA115500927,GCA_043384175.1,blaOXA-244,Contig,Human,Denmark,Europe,2024,131
SAMEA115500911,GCA_043384195.1,blaOXA-244,Contig,Human,Denmark,Europe,2022,131
SAMEA115500908,GCA_043384215.1,blaOXA-244,Contig,Human,Denmark,Europe,2022,131
SAMEA115500904,GCA_043391025.1,blaOXA-244,Contig,Human,Denmark,Europe,2022,131
SAMEA115500910,GCA_043484775.1,blaOXA-244,Contig,Human,Denmark,Europe,2022,131
SAMEA115500902,GCA_043723025.1,blaOXA-244,Contig,Human,Denmark,Europe,2021,131
SAMEA115500926,GCA_043723085.1,blaOXA-244,Contig,Human,Denmark,Europe,2023,13730
SAMEA115500924,GCA_044036095.1,blaOXA-244,Contig,Human,Denmark,Europe,2023,131
SAMEA115500900,GCA_044047835.1,blaOXA-244,Contig,Human,Denmark,Europe,2021,131
SAMEA115500930,GCA_044062815.1,blaOXA-244,Contig,Human,Denmark,Europe,2024,131
SAMEA115500922,GCA_044062855.1,blaOXA-244,Contig,Human,Denmark,Europe,2023,131
SAMEA115500903,GCA_044067795.1,blaOXA-244,Contig,Human,Denmark,Europe,2022,131
SAMEA115500905,GCA_044198415.1,blaOXA-244,Contig,Human,Denmark,Europe,2022,131
SAMEA115500912,GCA_044198435.1,blaOXA-244,Contig,Human,Denmark,Europe,2022,131
SAMEA115500914,GCA_044199765.1,blaOXA-244,Contig,Human,Denmark,Europe,2023,131
SAMEA115500909,GCA_044416765.1,blaOXA-244,Contig,Human,Denmark,Europe,2022,131
SAMEA115500929,GCA_044416785.1,blaOXA-244,Contig,Human,Denmark,Europe,2024,13730
SAMEA115500925,GCA_044417085.1,blaOXA-244,Contig,Human,Denmark,Europe,2023,13730
SAMEA115500907,GCA_044417105.1,blaOXA-244,Contig,Human,Denmark,Europe,2022,131
SAMEA115500906,GCA_047686495.1,blaOXA-244,Contig,Human,Denmark,Europe,2022,131
SAMEA115500898,GCA_047686515.1,blaOXA-244,Contig,Human,Denmark,Europe,2021,131
SAMEA115500896,GCA_043383985.1,blaOXA-48,Contig,Human,Denmark,Europe,2019,131
SAMEA115626882,GCA_043397585.1,blaOXA-48,Contig,Unknown,Denmark,Europe,Unknown,744
SAMEA115500917,GCA_043484795.1,blaOXA-48,Contig,Human,Denmark,Europe,2023,131
SAMEA115500931,GCA_043520355.1,blaOXA-48,Contig,Human,Denmark,Europe,2024,131
SAMEA115500916,GCA_044067725.1,blaOXA-48,Contig,Human,Denmark,Europe,2023,131
SAMEA115500933,GCA_044067735.1,blaOXA-48,Contig,Human,Denmark,Europe,2021,11672
SAMEA115500894,GCA_044417125.1,blaOXA-48,Contig,Human,Denmark,Europe,2016,131
SAMEA115500897,GCA_047686535.1,blaOXA-48,Contig,Human,Denmark,Europe,2021,131
SAMEA115626960,GCA_047773005.1,blaOXA-48,Contig,Unknown,Denmark,Europe,Unknown,38
SAMEA115500895,GCA_047773105.1,blaOXA-48,Contig,Human,Denmark,Europe,2019,131
SAMEA115500899,GCA_047773125.1,blaOXA-48,Contig,Human,Denmark,Europe,2021,131
SAMN42359677,GCA_040692585.1,blaOXA-181,Contig,Human,France,Europe,2021,410
SAMN42359664,GCA_040692645.1,blaOXA-181,Contig,Human,France,Europe,2021,410
SAMN42359671,GCA_040692655.1,blaOXA-181,Contig,Human,France,Europe,2021,410
SAMN42359669,GCA_040692665.1,blaOXA-181,Contig,Human,France,Europe,2021,410
SAMN42359670,GCA_040692705.1,blaOXA-181,Contig,Human,France,Europe,2021,410
SAMN42359662,GCA_040692735.1,blaOXA-181,Contig,Human,France,Europe,2021,410
SAMN42359570,GCA_040692825.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN42359566,GCA_040692995.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN42359562,GCA_040693005.1,blaOXA-181,Contig,Human,France,Europe,2016,410
SAMN42359559,GCA_040693065.1,blaOXA-181,Contig,Human,France,Europe,2016,410
SAMN42359560,GCA_040693095.1,blaOXA-181,Contig,Human,France,Europe,2016,410
SAMN42359556,GCA_040693105.1,blaOXA-181,Contig,Human,France,Europe,2015,410
SAMN42359555,GCA_040693155.1,blaOXA-181,Contig,Human,France,Europe,2015,410
SAMN42359558,GCA_040693165.1,blaOXA-181,Contig,Human,France,Europe,2016,410
SAMN42359557,GCA_040693175.1,blaOXA-181,Contig,Human,France,Europe,2015,410
SAMN42359551,GCA_040693245.1,blaOXA-181,Contig,Human,France,Europe,2015,410
SAMN42359544,GCA_040693255.1,blaOXA-181,Contig,Human,France,Europe,2015,410
SAMN42359549,GCA_040693275.1,blaOXA-181,Contig,Human,France,Europe,2015,410
SAMN42359545,GCA_040693295.1,blaOXA-181,Contig,Human,France,Europe,2015,410
SAMN42359546,GCA_040693365.1,blaOXA-181,Contig,Human,France,Europe,2015,410
SAMN42359543,GCA_040693375.1,blaOXA-181,Contig,Human,France,Europe,2015,410
SAMN42359861,GCA_040693485.1,blaOXA-181,Contig,Human,France,Europe,2022,410
SAMN42359866,GCA_040693535.1,blaOXA-181,Contig,Human,France,Europe,2022,410
SAMN42359869,GCA_040693645.1,blaOXA-181,Contig,Human,France,Europe,2022,410
SAMN42359870,GCA_040693745.1,blaOXA-181,Contig,Human,France,Europe,2022,410
SAMN42359552,GCA_040693865.1,blaOXA-181,Contig,Human,France,Europe,2015,410
SAMN42359659,GCA_040693905.1,blaOXA-181,Contig,Human,France,Europe,2020,410
SAMN42359646,GCA_040693985.1,blaOXA-181,Contig,Human,France,Europe,2020,410
SAMN42359645,GCA_040694085.1,blaOXA-181,Contig,Human,France,Europe,2020,410
SAMN42359637,GCA_040694125.1,blaOXA-181,Contig,Human,France,Europe,2020,410
SAMN42359642,GCA_040694225.1,blaOXA-181,Contig,Human,France,Europe,2020,410
SAMN42359636,GCA_040694365.1,blaOXA-181,Contig,Human,France,Europe,2020,410
SAMN42359656,GCA_040694405.1,blaOXA-181,Scaffold,Human,France,Europe,2020,410
SAMN42359632,GCA_040694425.1,blaOXA-181,Contig,Human,France,Europe,2020,410
SAMN42359623,GCA_040694445.1,blaOXA-181,Contig,Human,France,Europe,2020,410
SAMN42359657,GCA_040694545.1,blaOXA-181,Contig,Human,France,Europe,2020,410
SAMN42359619,GCA_040694585.1,blaOXA-181,Contig,Human,France,Europe,2020,410
SAMN42359621,GCA_040694705.1,blaOXA-181,Contig,Human,France,Europe,2020,410
SAMN42359554,GCA_040694785.1,blaOXA-181,Contig,Human,France,Europe,2015,410
SAMN42359614,GCA_040694845.1,blaOXA-181,Contig,Human,France,Europe,2019,410
SAMN42359606,GCA_040694865.1,blaOXA-181,Contig,Human,France,Europe,2019,410
SAMN42359613,GCA_040694885.1,blaOXA-181,Contig,Human,France,Europe,2019,410
SAMN42359602,GCA_040694925.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN42359608,GCA_040694965.1,blaOXA-181,Contig,Human,France,Europe,2019,410
SAMN42359607,GCA_040695005.1,blaOXA-181,Contig,Human,France,Europe,2019,410
SAMN42359611,GCA_040695015.1,blaOXA-181,Contig,Human,France,Europe,2019,410
SAMN42359601,GCA_040695045.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN42359597,GCA_040695105.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN42359609,GCA_040695165.1,blaOXA-181,Contig,Human,France,Europe,2019,410
SAMN42359596,GCA_040695225.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN42359590,GCA_040695265.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN42359591,GCA_040695285.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN42359593,GCA_040695325.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN42359594,GCA_040695345.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN42359589,GCA_040695425.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN42359584,GCA_040695445.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN42359574,GCA_040695505.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN42359581,GCA_040695585.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN42359575,GCA_040695645.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN42359572,GCA_040695665.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN42359578,GCA_040695705.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN42359577,GCA_040695725.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN42359852,GCA_040695745.1,blaOXA-181,Contig,Human,France,Europe,2022,410
SAMN42359845,GCA_040695825.1,blaOXA-181,Contig,Human,France,Europe,2022,410
SAMN42359854,GCA_040695865.1,blaOXA-181,Contig,Human,France,Europe,2022,410
SAMN42359830,GCA_040696025.1,blaOXA-181,Contig,Human,France,Europe,2022,410
SAMN42359823,GCA_040696045.1,blaOXA-181,Contig,Human,France,Europe,2022,410
SAMN42359766,GCA_040696065.1,blaOXA-181,Contig,Human,France,Europe,2021,410
SAMN42359827,GCA_040696405.1,blaOXA-181,Contig,Human,France,Europe,2022,410
SAMN42359835,GCA_040696425.1,blaOXA-181,Contig,Human,France,Europe,2022,410
SAMN42359768,GCA_040696515.1,blaOXA-181,Contig,Human,France,Europe,2021,410
SAMN42359734,GCA_040696545.1,blaOXA-181,Contig,Human,France,Europe,2021,Unknown
SAMN42359733,GCA_040696585.1,blaOXA-181,Contig,Human,France,Europe,2021,410
SAMN42359812,GCA_040696645.1,blaOXA-181,Contig,Human,France,Europe,2022,410
SAMN42359802,GCA_040696725.1,blaOXA-181,Contig,Human,France,Europe,2022,410
SAMN42359793,GCA_040696765.1,blaOXA-181,Contig,Human,France,Europe,2022,410
